"X"	"HUGO_symbol"	"seqnames"	"start"	"end"	"GeneAge"	"BirthType"
"ENSG00000156738"	"-"	"11"	"60223225"	"60238233"	"Amniota"	"Singleton"
"ENSG00000156787"	"-"	"8"	"124054208"	"124164393"	"Bilateria"	"Singleton"
"ENSG00000156795"	"-"	"8"	"124428965"	"124479470"	"Bilateria"	"Singleton"
"ENSG00000156802"	"-"	"8"	"124332090"	"124428590"	"Euteleostomi"	"Duplicate"
"ENSG00000156804"	"-"	"8"	"124510129"	"124553446"	"Euteleostomi"	"Duplicate"
"ENSG00000156831"	"-"	"8"	"126103921"	"126379362"	"Chordata"	"Singleton"
"ENSG00000156853"	"-"	"16"	"30613879"	"30635333"	"Theria"	"Duplicate"
"ENSG00000156858"	"-"	"16"	"30662038"	"30667761"	"Euteleostomi"	"Duplicate"
"ENSG00000156860"	"-"	"16"	"30669752"	"30682135"	"Euteleostomi"	"Duplicate"
"ENSG00000156869"	"-"	"1"	"100174259"	"100232187"	"Bilateria"	"Duplicate"
"ENSG00000156873"	"-"	"16"	"30759591"	"30772490"	"Euteleostomi"	"Duplicate"
"ENSG00000156875"	"-"	"1"	"100503653"	"100548933"	"Euteleostomi"	"Duplicate"
"ENSG00000156876"	"-"	"1"	"100549119"	"100598511"	"Bilateria"	"Singleton"
"ENSG00000156885"	"-"	"16"	"31439052"	"31439967"	"Sarcopterygii"	"Duplicate"
"ENSG00000156886"	"-"	"16"	"31404633"	"31437826"	"Eutheria"	"Duplicate"
"ENSG00000156920"	"-"	"X"	"135383122"	"135519215"	"Euteleostomi"	"Duplicate"
"ENSG00000156925"	"-"	"X"	"136648301"	"136659850"	"Euteleostomi"	"Duplicate"
"ENSG00000156928"	"-"	"7"	"23338358"	"23351348"	"Bilateria"	"Singleton"
"ENSG00000156931"	"-"	"3"	"184529931"	"184770402"	"FungiMetazoa"	"Singleton"
"ENSG00000156958"	"-"	"15"	"49447853"	"49660066"	"Bilateria"	"Duplicate"
"ENSG00000156959"	"-"	"3"	"9543481"	"9595486"	"Euteleostomi"	"Duplicate"
"ENSG00000156966"	"-"	"2"	"232260254"	"232265875"	"Euteleostomi"	"Duplicate"
"ENSG00000156970"	"-"	"15"	"40453224"	"40513337"	"Euteleostomi"	"Duplicate"
"ENSG00000156973"	"-"	"2"	"232597135"	"232650982"	"Bilateria"	"Singleton"
"ENSG00000156976"	"-"	"3"	"186500994"	"186507689"	"Euteleostomi"	"Duplicate"
"ENSG00000156983"	"-"	"3"	"9773413"	"9789702"	"Euteleostomi"	"Duplicate"
"ENSG00000156990"	"-"	"3"	"9879533"	"9886286"	"Euteleostomi"	"Duplicate"
"ENSG00000157005"	"-"	"3"	"187386694"	"187388187"	"Euteleostomi"	"Singleton"
"ENSG00000157014"	"-"	"3"	"10289707"	"10322902"	"HomoSapiens"	"Duplicate"
"ENSG00000157017"	"-"	"3"	"10327359"	"10334631"	"Sarcopterygii"	"Singleton"
"ENSG00000157020"	"-"	"3"	"10334815"	"10362862"	"FungiMetazoa"	"Singleton"
"ENSG00000157036"	"-"	"3"	"38537618"	"38583652"	"Bilateria"	"Duplicate"
"ENSG00000157045"	"-"	"16"	"15131710"	"15149921"	"Bilateria"	"Singleton"
"ENSG00000157060"	"-"	"1"	"182869000"	"182922660"	"Euteleostomi"	"Duplicate"
"ENSG00000157064"	"-"	"1"	"183217372"	"183387737"	"Bilateria"	"Duplicate"
"ENSG00000157077"	"-"	"1"	"52608046"	"52812358"	"Euteleostomi"	"Duplicate"
"ENSG00000157087"	"-"	"3"	"10365707"	"10749716"	"Euteleostomi"	"Duplicate"
"ENSG00000157093"	"-"	"3"	"42438570"	"42452092"	"Euteleostomi"	"Duplicate"
"ENSG00000157103"	"-"	"3"	"11034410"	"11080933"	"Bilateria"	"Duplicate"
"ENSG00000157107"	"-"	"5"	"72251808"	"72386349"	"Euteleostomi"	"Duplicate"
"ENSG00000157110"	"-"	"8"	"30241944"	"30429778"	"Euteleostomi"	"Duplicate"
"ENSG00000157111"	"-"	"5"	"72416119"	"72427644"	"Sarcopterygii"	"Singleton"
"ENSG00000157119"	"-"	"3"	"42727011"	"42734036"	"Euteleostomi"	"Duplicate"
"ENSG00000157131"	"-"	"1"	"57320479"	"57383894"	"Euteleostomi"	"Duplicate"
"ENSG00000157150"	"-"	"3"	"12194551"	"12200851"	"Euteleostomi"	"Duplicate"
"ENSG00000157168"	"-"	"8"	"31496902"	"32622548"	"Euteleostomi"	"Duplicate"
"ENSG00000157181"	"-"	"1"	"186344890"	"186390510"	"Chordata"	"Singleton"
"ENSG00000157184"	"-"	"1"	"53662101"	"53679869"	"FungiMetazoa"	"Singleton"
"ENSG00000157191"	"-"	"1"	"16767167"	"16786573"	"Euteleostomi"	"Duplicate"
"ENSG00000157193"	"-"	"1"	"53711217"	"53793742"	"Euteleostomi"	"Duplicate"
"ENSG00000157211"	"-"	"1"	"54598747"	"54619443"	"Euteleostomi"	"Duplicate"
"ENSG00000157212"	"-"	"7"	"154735397"	"154794794"	"Chordata"	"Duplicate"
"ENSG00000157214"	"-"	"7"	"89796904"	"89867451"	"Euteleostomi"	"Duplicate"
"ENSG00000157216"	"-"	"1"	"54691105"	"54879152"	"Euteleostomi"	"Duplicate"
"ENSG00000157219"	"-"	"7"	"154862034"	"154877459"	"Euteleostomi"	"Duplicate"
"ENSG00000157224"	"-"	"7"	"90013035"	"90142716"	"Euteleostomi"	"Singleton"
"ENSG00000157227"	"-"	"14"	"23305766"	"23318236"	"Euteleostomi"	"Duplicate"
"ENSG00000157240"	"-"	"7"	"90893783"	"90898123"	"Euteleostomi"	"Duplicate"
"ENSG00000157259"	"-"	"7"	"92076767"	"92088150"	"Bilateria"	"Singleton"
"ENSG00000157303"	"-"	"9"	"95820989"	"95847420"	"Euteleostomi"	"Singleton"
"ENSG00000157315"	"-"	"16"	"69377151"	"69385712"	"HomoSapiens"	"Duplicate"
"ENSG00000157322"	"-"	"16"	"69984810"	"69998141"	"HomoSapiens"	"Duplicate"
"ENSG00000157326"	"-"	"14"	"24422795"	"24438488"	"Hominoidea"	"Duplicate"
"ENSG00000157330"	"-"	"1"	"12806163"	"12823847"	"Chordata"	"Singleton"
"ENSG00000157335"	"-"	"16"	"70207225"	"70221264"	"HomoSapiens"	"Duplicate"
"ENSG00000157343"	"-"	"6"	"35704809"	"35716856"	"Amniota"	"Singleton"
"ENSG00000157350"	"-"	"16"	"70413338"	"70473140"	"Euteleostomi"	"Duplicate"
"ENSG00000157353"	"-"	"16"	"70488324"	"70514177"	"Bilateria"	"Singleton"
"ENSG00000157358"	"-"	"1"	"13641973"	"13648988"	"HomoSapiens"	"Duplicate"
"ENSG00000157368"	"-"	"16"	"70613798"	"70694585"	"Euteleostomi"	"Singleton"
"ENSG00000157379"	"-"	"14"	"24759804"	"24769039"	"Bilateria"	"Singleton"
"ENSG00000157388"	"-"	"3"	"53528683"	"53847760"	"Euteleostomi"	"Duplicate"
"ENSG00000157399"	"-"	"X"	"2852699"	"2886286"	"Mammalia"	"Duplicate"
"ENSG00000157404"	"-"	"4"	"55524085"	"55606881"	"Euteleostomi"	"Duplicate"
"ENSG00000157423"	"-"	"16"	"70841281"	"71264625"	"HomoSapiens"	"Duplicate"
"ENSG00000157426"	"-"	"4"	"57204456"	"57253666"	"Bilateria"	"Singleton"
"ENSG00000157429"	"-"	"16"	"71498453"	"71598992"	"HomoSapiens"	"Duplicate"
"ENSG00000157445"	"-"	"3"	"54156574"	"55108584"	"Euteleostomi"	"Duplicate"
"ENSG00000157450"	"-"	"15"	"59157374"	"59389618"	"Bilateria"	"Duplicate"
"ENSG00000157456"	"-"	"15"	"59397277"	"59417244"	"Euteleostomi"	"Duplicate"
"ENSG00000157470"	"-"	"15"	"59664892"	"59815748"	"Euteleostomi"	"Duplicate"
"ENSG00000157483"	"-"	"15"	"59427113"	"59665099"	"Euteleostomi"	"Duplicate"
"ENSG00000157500"	"-"	"3"	"57261765"	"57307496"	"Euteleostomi"	"Duplicate"
"ENSG00000157502"	"-"	"X"	"105412298"	"105452949"	"Eutheria"	"Duplicate"
"ENSG00000157510"	"-"	"5"	"148651434"	"148721365"	"Euteleostomi"	"Duplicate"
"ENSG00000157514"	"-"	"X"	"106956451"	"107020572"	"Euteleostomi"	"Duplicate"
"ENSG00000157538"	"-"	"21"	"38595721"	"38640262"	"Bilateria"	"Singleton"
"ENSG00000157540"	"-"	"21"	"38738092"	"38889753"	"Euteleostomi"	"Duplicate"
"ENSG00000157542"	"-"	"21"	"38979678"	"39288749"	"Euteleostomi"	"Duplicate"
"ENSG00000157551"	"-"	"21"	"39529128"	"39679279"	"Euteleostomi"	"Duplicate"
"ENSG00000157554"	"-"	"21"	"39751949"	"40033704"	"Euteleostomi"	"Duplicate"
"ENSG00000157557"	"-"	"21"	"40177231"	"40196879"	"Euteleostomi"	"Duplicate"
"ENSG00000157570"	"-"	"11"	"44748015"	"44953972"	"Euteleostomi"	"Duplicate"
"ENSG00000157578"	"-"	"21"	"40777770"	"40817731"	"Chordata"	"Duplicate"
"ENSG00000157593"	"-"	"6"	"44221833"	"44225291"	"Bilateria"	"Duplicate"
"ENSG00000157600"	"-"	"X"	"109245859"	"109425962"	"Bilateria"	"Singleton"
"ENSG00000157601"	"-"	"21"	"42792231"	"42831141"	"Eutheria"	"Duplicate"
"ENSG00000157613"	"-"	"11"	"46299212"	"46342972"	"Euteleostomi"	"Duplicate"
"ENSG00000157617"	"-"	"21"	"43305221"	"43373999"	"Euteleostomi"	"Duplicate"
"ENSG00000157625"	"-"	"X"	"30845559"	"30993201"	"Euteleostomi"	"Duplicate"
"ENSG00000157637"	"-"	"17"	"79218800"	"79269347"	"Bilateria"	"Duplicate"
"ENSG00000157653"	"-"	"9"	"116172334"	"116191964"	"Theria"	"Singleton"
"ENSG00000157654"	"-"	"9"	"112542589"	"112934792"	"HomoSapiens"	"Duplicate"
"ENSG00000157657"	"-"	"9"	"116638562"	"116818871"	"Euteleostomi"	"Singleton"
"ENSG00000157680"	"-"	"7"	"137065783"	"137531838"	"Euteleostomi"	"Duplicate"
"ENSG00000157693"	"-"	"9"	"117373486"	"117408702"	"Euteleostomi"	"Singleton"
"ENSG00000157703"	"-"	"7"	"138279030"	"138386097"	"Bilateria"	"Duplicate"
"ENSG00000157734"	"-"	"15"	"64443914"	"64449680"	"Euteleostomi"	"Duplicate"
"ENSG00000157741"	"-"	"7"	"138915102"	"138992982"	"Euteleostomi"	"Duplicate"
"ENSG00000157764"	"-"	"7"	"140419127"	"140624564"	"Euteleostomi"	"Duplicate"
"ENSG00000157765"	"-"	"4"	"25656923"	"25680370"	"Euteleostomi"	"Duplicate"
"ENSG00000157766"	"-"	"15"	"89346674"	"89418585"	"Euteleostomi"	"Duplicate"
"ENSG00000157778"	"-"	"7"	"1606966"	"1610641"	"Euteleostomi"	"Singleton"
"ENSG00000157782"	"-"	"12"	"121078355"	"121105127"	"Euteleostomi"	"Duplicate"
"ENSG00000157796"	"-"	"4"	"39184024"	"39287430"	"Bilateria"	"Singleton"
"ENSG00000157800"	"-"	"7"	"139993493"	"140104233"	"Bilateria"	"Duplicate"
"ENSG00000157823"	"-"	"15"	"90373831"	"90437574"	"Euteleostomi"	"Duplicate"
"ENSG00000157827"	"-"	"2"	"153191751"	"153506348"	"Euteleostomi"	"Duplicate"
"ENSG00000157828"	"-"	"Y"	"22918050"	"22942918"	"HomoPanGorilla"	"Duplicate"
"ENSG00000157833"	"-"	"2"	"26395960"	"26412532"	"Chordata"	"Duplicate"
"ENSG00000157837"	"-"	"12"	"121200313"	"121342174"	"Bilateria"	"Duplicate"
"ENSG00000157851"	"-"	"2"	"27070615"	"27173219"	"Euteleostomi"	"Duplicate"
"ENSG00000157856"	"-"	"2"	"26624784"	"26679579"	"Bilateria"	"Singleton"
"ENSG00000157869"	"-"	"4"	"13362978"	"13485989"	"FungiMetazoa"	"Singleton"
"ENSG00000157870"	"-"	"1"	"2517930"	"2522908"	"Chordata"	"Duplicate"
"ENSG00000157873"	"-"	"1"	"2487078"	"2496821"	"Euteleostomi"	"Duplicate"
"ENSG00000157881"	"-"	"1"	"2439972"	"2458039"	"Bilateria"	"Duplicate"
"ENSG00000157884"	"-"	"2"	"26804070"	"26864236"	"Euteleostomi"	"Duplicate"
"ENSG00000157890"	"-"	"15"	"66187417"	"66546085"	"Euteleostomi"	"Duplicate"
"ENSG00000157895"	"-"	"12"	"121440225"	"121454305"	"Euteleostomi"	"Singleton"
"ENSG00000157911"	"-"	"1"	"2336236"	"2345236"	"FungiMetazoa"	"Singleton"
"ENSG00000157916"	"-"	"1"	"2323267"	"2336883"	"FungiMetazoa"	"Singleton"
"ENSG00000157927"	"-"	"7"	"4836686"	"4923350"	"Euteleostomi"	"Duplicate"
"ENSG00000157933"	"-"	"1"	"2160134"	"2241558"	"Euteleostomi"	"Duplicate"
"ENSG00000157950"	"-"	"X"	"52780318"	"52790617"	"HomoPanGorilla"	"Duplicate"
"ENSG00000157954"	"-"	"7"	"5229819"	"5273457"	"Euteleostomi"	"Duplicate"
"ENSG00000157978"	"-"	"1"	"25870071"	"25895377"	"Bilateria"	"Duplicate"
"ENSG00000157992"	"-"	"2"	"27665233"	"27669348"	"Euteleostomi"	"Duplicate"
"ENSG00000157999"	"-"	"7"	"6071007"	"6076017"	"Euteleostomi"	"Singleton"
"ENSG00000158006"	"-"	"1"	"26286258"	"26324648"	"Euteleostomi"	"Duplicate"
"ENSG00000158008"	"-"	"1"	"26346375"	"26362955"	"Euteleostomi"	"Duplicate"
"ENSG00000158014"	"-"	"1"	"26363743"	"26372624"	"Euteleostomi"	"Duplicate"
"ENSG00000158019"	"-"	"2"	"28112808"	"28561768"	"Chordata"	"Singleton"
"ENSG00000158022"	"-"	"1"	"26377795"	"26394927"	"Euteleostomi"	"Duplicate"
"ENSG00000158023"	"-"	"12"	"122355768"	"122441833"	"Chordata"	"Singleton"
"ENSG00000158042"	"-"	"11"	"6702013"	"6704632"	"Bilateria"	"Singleton"
"ENSG00000158050"	"-"	"2"	"96808905"	"96811179"	"Euteleostomi"	"Duplicate"
"ENSG00000158055"	"-"	"1"	"24645812"	"24690972"	"Euteleostomi"	"Duplicate"
"ENSG00000158062"	"-"	"1"	"26607819"	"26644854"	"Chordata"	"Singleton"
"ENSG00000158077"	"-"	"11"	"7041677"	"7092539"	"Theria"	"Duplicate"
"ENSG00000158079"	"-"	"9"	"96793076"	"96872138"	"Bilateria"	"Singleton"
"ENSG00000158089"	"-"	"2"	"31133333"	"31378068"	"Euteleostomi"	"Duplicate"
"ENSG00000158092"	"-"	"3"	"136581050"	"136668665"	"Euteleostomi"	"Duplicate"
"ENSG00000158104"	"-"	"12"	"122277433"	"122301502"	"Bilateria"	"Duplicate"
"ENSG00000158106"	"-"	"8"	"144451057"	"144466390"	"Euteleostomi"	"Duplicate"
"ENSG00000158109"	"-"	"1"	"3541566"	"3546691"	"Euteleostomi"	"Duplicate"
"ENSG00000158113"	"-"	"12"	"122652285"	"122688018"	"Chordata"	"Singleton"
"ENSG00000158122"	"-"	"9"	"99401859"	"99417585"	"Chordata"	"Singleton"
"ENSG00000158125"	"-"	"2"	"31557187"	"31637581"	"Euteleostomi"	"Duplicate"
"ENSG00000158156"	"-"	"1"	"28285973"	"28294607"	"Euteleostomi"	"Duplicate"
"ENSG00000158158"	"-"	"2"	"97426639"	"97477628"	"Euteleostomi"	"Duplicate"
"ENSG00000158161"	"-"	"1"	"28296855"	"28415207"	"Euteleostomi"	"Duplicate"
"ENSG00000158163"	"-"	"3"	"137780832"	"137834660"	"Euteleostomi"	"Duplicate"
"ENSG00000158164"	"-"	"X"	"101768604"	"101771712"	"Catarrhini"	"Duplicate"
"ENSG00000158169"	"-"	"9"	"97861336"	"98079991"	"Euteleostomi"	"Singleton"
"ENSG00000158186"	"-"	"3"	"138066539"	"138124375"	"Bilateria"	"Duplicate"
"ENSG00000158195"	"-"	"1"	"27730730"	"27816669"	"Chordata"	"Duplicate"
"ENSG00000158201"	"-"	"18"	"19230858"	"19284766"	"Euteleostomi"	"Duplicate"
"ENSG00000158220"	"-"	"3"	"138153428"	"138200528"	"Bilateria"	"Duplicate"
"ENSG00000158234"	"-"	"3"	"138327448"	"138352218"	"Bilateria"	"Singleton"
"ENSG00000158246"	"-"	"1"	"27331511"	"27339327"	"Euteleostomi"	"Duplicate"
"ENSG00000158258"	"-"	"3"	"139654027"	"140296239"	"Euteleostomi"	"Duplicate"
"ENSG00000158270"	"-"	"18"	"319361"	"500722"	"Euteleostomi"	"Duplicate"
"ENSG00000158286"	"-"	"1"	"6265535"	"6281359"	"Bilateria"	"Singleton"
"ENSG00000158290"	"-"	"X"	"119658464"	"119709649"	"Euteleostomi"	"Duplicate"
"ENSG00000158292"	"-"	"1"	"6307406"	"6321035"	"Euteleostomi"	"Duplicate"
"ENSG00000158296"	"-"	"20"	"45186463"	"45304714"	"Euteleostomi"	"Duplicate"
"ENSG00000158301"	"-"	"X"	"101967104"	"101973607"	"Eutheria"	"Duplicate"
"ENSG00000158315"	"-"	"1"	"39351479"	"39407471"	"Chordata"	"Duplicate"
"ENSG00000158321"	"-"	"7"	"69063905"	"70258054"	"Euteleostomi"	"Duplicate"
"ENSG00000158352"	"-"	"X"	"50334647"	"50557302"	"Euteleostomi"	"Duplicate"
"ENSG00000158373"	"-"	"6"	"26158349"	"26171577"	"Eutheria"	"Duplicate"
"ENSG00000158402"	"-"	"5"	"137620954"	"137674044"	"Euteleostomi"	"Duplicate"
"ENSG00000158406"	"-"	"6"	"26281283"	"26285762"	"Euteleostomi"	"Duplicate"
"ENSG00000158411"	"-"	"2"	"99777890"	"99797521"	"Bilateria"	"Singleton"
"ENSG00000158417"	"-"	"2"	"99953816"	"100017789"	"FungiMetazoa"	"Singleton"
"ENSG00000158423"	"-"	"X"	"53449639"	"53458059"	"Chordata"	"Duplicate"
"ENSG00000158428"	"-"	"2"	"219221579"	"219232822"	"Chordata"	"Singleton"
"ENSG00000158435"	"-"	"2"	"101869264"	"101886778"	"Bilateria"	"Singleton"
"ENSG00000158445"	"-"	"20"	"47980414"	"48099184"	"Euteleostomi"	"Duplicate"
"ENSG00000158457"	"-"	"7"	"128784712"	"128808671"	"Bilateria"	"Duplicate"
"ENSG00000158458"	"-"	"5"	"139226364"	"139422884"	"Euteleostomi"	"Duplicate"
"ENSG00000158467"	"-"	"7"	"128864864"	"129070052"	"Euteleostomi"	"Duplicate"
"ENSG00000158470"	"-"	"20"	"48249482"	"48330415"	"Euteleostomi"	"Duplicate"
"ENSG00000158473"	"-"	"1"	"158149737"	"158154686"	"Theria"	"Duplicate"
"ENSG00000158477"	"-"	"1"	"158223927"	"158228059"	"Eutheria"	"Duplicate"
"ENSG00000158480"	"-"	"20"	"48519928"	"48532080"	"Euteleostomi"	"Duplicate"
"ENSG00000158481"	"-"	"1"	"158259576"	"158263420"	"Eutheria"	"Duplicate"
"ENSG00000158483"	"-"	"11"	"71498556"	"71512282"	"Hominoidea"	"Duplicate"
"ENSG00000158485"	"-"	"1"	"158297741"	"158301321"	"Eutheria"	"Duplicate"
"ENSG00000158486"	"-"	"16"	"20944433"	"21170762"	"Bilateria"	"Duplicate"
"ENSG00000158488"	"-"	"1"	"158323254"	"158327343"	"Eutheria"	"Duplicate"
"ENSG00000158497"	"-"	"5"	"143191726"	"143200284"	"Simiiformes"	"Singleton"
"ENSG00000158516"	"-"	"7"	"129906667"	"129929638"	"Mammalia"	"Duplicate"
"ENSG00000158517"	"-"	"7"	"74188309"	"74203659"	"Euteleostomi"	"Duplicate"
"ENSG00000158525"	"-"	"7"	"129984630"	"130008571"	"Euteleostomi"	"Duplicate"
"ENSG00000158526"	"-"	"X"	"54466834"	"54471920"	"Chordata"	"Singleton"
"ENSG00000158528"	"-"	"7"	"94536514"	"94925727"	"Euteleostomi"	"Duplicate"
"ENSG00000158545"	"-"	"16"	"88636789"	"88698374"	"Bilateria"	"Singleton"
"ENSG00000158552"	"-"	"2"	"220059959"	"220074373"	"Tetrapoda"	"Duplicate"
"ENSG00000158553"	"-"	"6"	"27253682"	"27279949"	"Eutheria"	"Duplicate"
"ENSG00000158555"	"-"	"11"	"75145685"	"75236948"	"Euteleostomi"	"Duplicate"
"ENSG00000158560"	"-"	"7"	"95401866"	"95739634"	"Euteleostomi"	"Duplicate"
"ENSG00000158571"	"-"	"X"	"54959394"	"55024967"	"Euteleostomi"	"Duplicate"
"ENSG00000158578"	"-"	"X"	"55035488"	"55057497"	"Euteleostomi"	"Duplicate"
"ENSG00000158604"	"-"	"7"	"44617493"	"44621886"	"Euteleostomi"	"Duplicate"
"ENSG00000158615"	"-"	"1"	"204372515"	"204380919"	"Euteleostomi"	"Singleton"
"ENSG00000158636"	"-"	"11"	"76155967"	"76264069"	"Bilateria"	"Singleton"
"ENSG00000158639"	"-"	"X"	"55246788"	"55250541"	"Catarrhini"	"Duplicate"
"ENSG00000158669"	"-"	"8"	"41434706"	"41482520"	"Euteleostomi"	"Duplicate"
"ENSG00000158683"	"-"	"7"	"47814250"	"47988088"	"Euteleostomi"	"Duplicate"
"ENSG00000158691"	"-"	"6"	"28346732"	"28367511"	"Theria"	"Duplicate"
"ENSG00000158710"	"-"	"1"	"159887897"	"159895522"	"Euteleostomi"	"Duplicate"
"ENSG00000158711"	"-"	"1"	"205577071"	"205601090"	"Euteleostomi"	"Duplicate"
"ENSG00000158714"	"-"	"1"	"159796540"	"159807039"	"Sarcopterygii"	"Singleton"
"ENSG00000158715"	"-"	"1"	"205626979"	"205649587"	"Bilateria"	"Duplicate"
"ENSG00000158716"	"-"	"1"	"159750722"	"159752333"	"Chordata"	"Duplicate"
"ENSG00000158717"	"-"	"16"	"88762903"	"88772829"	"Euteleostomi"	"Duplicate"
"ENSG00000158747"	"-"	"1"	"19967048"	"19984945"	"HomoSapiens"	"Duplicate"
"ENSG00000158748"	"-"	"1"	"19991780"	"20006055"	"Euteleostomi"	"Duplicate"
"ENSG00000158764"	"-"	"1"	"160914815"	"160924589"	"Eutheria"	"Duplicate"
"ENSG00000158769"	"-"	"1"	"160965001"	"160991138"	"Euteleostomi"	"Duplicate"
"ENSG00000158773"	"-"	"1"	"161009041"	"161015767"	"Euteleostomi"	"Duplicate"
"ENSG00000158786"	"-"	"1"	"20465819"	"20476879"	"Amniota"	"Duplicate"
"ENSG00000158792"	"-"	"16"	"89762751"	"89768113"	"Euteleostomi"	"Duplicate"
"ENSG00000158793"	"-"	"1"	"161087876"	"161095235"	"FungiMetazoa"	"Singleton"
"ENSG00000158796"	"-"	"1"	"161090764"	"161102478"	"Euteleostomi"	"Duplicate"
"ENSG00000158805"	"-"	"16"	"89786808"	"89807311"	"Euteleostomi"	"Duplicate"
"ENSG00000158806"	"-"	"8"	"21881636"	"21894408"	"Euteleostomi"	"Duplicate"
"ENSG00000158813"	"-"	"X"	"68835911"	"69259319"	"Euteleostomi"	"Singleton"
"ENSG00000158815"	"-"	"8"	"21899909"	"21906320"	"Euteleostomi"	"Duplicate"
"ENSG00000158816"	"-"	"1"	"20617412"	"20681387"	"Euteleostomi"	"Duplicate"
"ENSG00000158825"	"-"	"1"	"20915441"	"20945401"	"FungiMetazoa"	"Singleton"
"ENSG00000158828"	"-"	"1"	"20959948"	"20978004"	"Bilateria"	"Singleton"
"ENSG00000158850"	"-"	"1"	"161141100"	"161147287"	"Euteleostomi"	"Duplicate"
"ENSG00000158856"	"-"	"8"	"21906506"	"21940038"	"Euteleostomi"	"Duplicate"
"ENSG00000158859"	"-"	"1"	"161154098"	"161168846"	"Euteleostomi"	"Duplicate"
"ENSG00000158863"	"-"	"8"	"21946670"	"21962409"	"Euteleostomi"	"Duplicate"
"ENSG00000158864"	"-"	"1"	"161166894"	"161184185"	"Bilateria"	"Singleton"
"ENSG00000158865"	"-"	"16"	"24857162"	"24922949"	"Chordata"	"Duplicate"
"ENSG00000158869"	"-"	"1"	"161185024"	"161190489"	"Euteleostomi"	"Singleton"
"ENSG00000158874"	"-"	"1"	"161192082"	"161193421"	"Amniota"	"Singleton"
"ENSG00000158882"	"-"	"1"	"161195793"	"161200408"	"Euteleostomi"	"Duplicate"
"ENSG00000158887"	"-"	"1"	"161274525"	"161279762"	"Euteleostomi"	"Duplicate"
"ENSG00000158901"	"-"	"20"	"44179792"	"44207965"	"Theria"	"Duplicate"
"ENSG00000158941"	"-"	"8"	"22462145"	"22479027"	"Euteleostomi"	"Duplicate"
"ENSG00000158955"	"-"	"17"	"44910567"	"44964096"	"Euteleostomi"	"Duplicate"
"ENSG00000158966"	"-"	"1"	"64936428"	"65158741"	"Bilateria"	"Singleton"
"ENSG00000158985"	"-"	"5"	"130581186"	"130734140"	"Euteleostomi"	"Duplicate"
"ENSG00000158987"	"-"	"5"	"130759614"	"130970929"	"HomoSapiens"	"Duplicate"
"ENSG00000159023"	"-"	"1"	"29213603"	"29446553"	"Euteleostomi"	"Duplicate"
"ENSG00000159055"	"-"	"21"	"33640530"	"33651380"	"Euteleostomi"	"Singleton"
"ENSG00000159063"	"-"	"11"	"77811982"	"77850706"	"FungiMetazoa"	"Singleton"
"ENSG00000159069"	"-"	"9"	"139834887"	"139839148"	"Bilateria"	"Singleton"
"ENSG00000159082"	"-"	"21"	"34001069"	"34100359"	"Chordata"	"Duplicate"
"ENSG00000159086"	"-"	"21"	"34106210"	"34144169"	"Euteleostomi"	"Duplicate"
"ENSG00000159110"	"-"	"21"	"34602206"	"34637980"	"Amniota"	"Singleton"
"ENSG00000159111"	"-"	"17"	"45900638"	"45908900"	"Bilateria"	"Singleton"
"ENSG00000159123"	"-"	"X"	"72091859"	"72163653"	"HomoSapiens"	"Duplicate"
"ENSG00000159128"	"-"	"21"	"34775202"	"34851655"	"Euteleostomi"	"Singleton"
"ENSG00000159131"	"-"	"21"	"34876238"	"34915797"	"FungiMetazoa"	"Singleton"
"ENSG00000159140"	"-"	"21"	"34914924"	"34949812"	"Bilateria"	"Singleton"
"ENSG00000159147"	"-"	"21"	"34931848"	"34961014"	"Bilateria"	"Singleton"
"ENSG00000159164"	"-"	"1"	"149874870"	"149889434"	"Euteleostomi"	"Duplicate"
"ENSG00000159166"	"-"	"1"	"201342372"	"201368736"	"Tetrapoda"	"Singleton"
"ENSG00000159167"	"-"	"8"	"23699428"	"23712320"	"Euteleostomi"	"Duplicate"
"ENSG00000159173"	"-"	"1"	"201373625"	"201398994"	"Euteleostomi"	"Duplicate"
"ENSG00000159176"	"-"	"1"	"201452658"	"201478584"	"Euteleostomi"	"Duplicate"
"ENSG00000159182"	"-"	"17"	"46799084"	"46799884"	"Catarrhini"	"Singleton"
"ENSG00000159184"	"-"	"17"	"46802125"	"46806540"	"Euteleostomi"	"Duplicate"
"ENSG00000159189"	"-"	"1"	"22970123"	"22974603"	"Euteleostomi"	"Duplicate"
"ENSG00000159197"	"-"	"21"	"35736323"	"35743688"	"Euteleostomi"	"Singleton"
"ENSG00000159199"	"-"	"17"	"46970127"	"46973233"	"Bilateria"	"Duplicate"
"ENSG00000159200"	"-"	"21"	"35885440"	"35987441"	"Euteleostomi"	"Duplicate"
"ENSG00000159202"	"-"	"17"	"46985731"	"47006418"	"Bilateria"	"Duplicate"
"ENSG00000159208"	"-"	"1"	"150254953"	"150259505"	"Euteleostomi"	"Singleton"
"ENSG00000159210"	"-"	"17"	"47006678"	"47022479"	"FungiMetazoa"	"Singleton"
"ENSG00000159212"	"-"	"21"	"36041688"	"36090525"	"Euteleostomi"	"Duplicate"
"ENSG00000159214"	"-"	"1"	"44457031"	"44462200"	"Chordata"	"Singleton"
"ENSG00000159216"	"-"	"21"	"36160098"	"37376965"	"Euteleostomi"	"Duplicate"
