GeneID	Prot	FamilyAge	GeneAge	GeneType
ENSMUSG00000030095	ENSMUSP00000032183	Bilateria	Bilateria	Singleton
ENSMUSG00000027395	ENSMUSP00000099494	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000038299	ENSMUSP00000052465	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000042043	ENSMUSP00000038781	Bilateria	Bilateria	Singleton
ENSMUSG00000019809	ENSMUSP00000019945	Bilateria	Bilateria	Singleton
ENSMUSG00000045100	ENSMUSP00000058028	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000020648	ENSMUSP00000020977	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000019802	ENSMUSP00000019937	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000026020	ENSMUSP00000027174	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000031226	ENSMUSP00000033577	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000020629	ENSMUSP00000020957	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000028124	ENSMUSP00000029769	Bilateria	Bilateria	Singleton
ENSMUSG00000036282	ENSMUSP00000041450	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000017286	ENSMUSP00000017430	Bilateria	Bilateria	Singleton
ENSMUSG00000038708	ENSMUSP00000081880	Bilateria	Bilateria	Singleton
ENSMUSG00000036104	ENSMUSP00000042070	Bilateria	Bilateria	Singleton
ENSMUSG00000028573	ENSMUSP00000078216	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000002455	ENSMUSP00000002529	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000019787	ENSMUSP00000093436	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000029283	ENSMUSP00000113385	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000026279	ENSMUSP00000108526	Bilateria	Bilateria	Singleton
ENSMUSG00000032834	ENSMUSP00000045812	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000002477	ENSMUSP00000002551	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000020744	ENSMUSP00000137534	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000041958	ENSMUSP00000044871	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000028653	ENSMUSP00000099709	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000040616	ENSMUSP00000042919	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000031885	ENSMUSP00000059382	Bilateria	Bilateria	Singleton
ENSMUSG00000016541	ENSMUSP00000132450	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000024271	ENSMUSP00000025120	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000028977	ENSMUSP00000112978	Bilateria	Bilateria	Singleton
ENSMUSG00000037325	ENSMUSP00000103791	Bilateria	Bilateria	Singleton
ENSMUSG00000024056	ENSMUSP00000024851	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000030619	ENSMUSP00000102853	Bilateria	Bilateria	Singleton
ENSMUSG00000024668	ENSMUSP00000025570	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000029233	ENSMUSP00000031143	Bilateria	Bilateria	Singleton
ENSMUSG00000042369	ENSMUSP00000040420	Bilateria	Bilateria	Singleton
ENSMUSG00000063849	ENSMUSP00000082856	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000020280	ENSMUSP00000050395	Bilateria	Bilateria	Singleton
ENSMUSG00000038372	ENSMUSP00000036696	Bilateria	Bilateria	Singleton
ENSMUSG00000051403	ENSMUSP00000060233	Bilateria	Bilateria	Singleton
ENSMUSG00000047534	ENSMUSP00000052109	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000029009	ENSMUSP00000069774	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000014550	ENSMUSP00000014694	Bilateria	Bilateria	Singleton
ENSMUSG00000025451	ENSMUSP00000026520	Bilateria	Bilateria	Singleton
ENSMUSG00000035311	ENSMUSP00000020251	Bilateria	Bilateria	Singleton
ENSMUSG00000023846	ENSMUSP00000024620	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000028690	ENSMUSP00000030453	Bilateria	Bilateria	Singleton
ENSMUSG00000073102	ENSMUSP00000098992	Bilateria	Bilateria	Singleton
ENSMUSG00000024269	ENSMUSP00000111484	Bilateria	Bilateria	Singleton
ENSMUSG00000045374	ENSMUSP00000134266	Bilateria	Bilateria	Singleton
ENSMUSG00000066415	ENSMUSP00000082270	Bilateria	Bilateria	Singleton
ENSMUSG00000021033	ENSMUSP00000053540	Bilateria	Bilateria	Singleton
ENSMUSG00000052962	ENSMUSP00000066493	Bilateria	Bilateria	Singleton
ENSMUSG00000020994	ENSMUSP00000021381	Bilateria	Bilateria	Singleton
ENSMUSG00000021810	ENSMUSP00000022344	Bilateria	Bilateria	Singleton
ENSMUSG00000024382	ENSMUSP00000025241	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000056919	ENSMUSP00000091319	Bilateria	Bilateria	Singleton
ENSMUSG00000029782	ENSMUSP00000110813	Bilateria	Bilateria	Singleton
ENSMUSG00000004018	ENSMUSP00000004120	Bilateria	Bilateria	Singleton
ENSMUSG00000036613	ENSMUSP00000038845	Bilateria	Bilateria	Singleton
ENSMUSG00000020929	ENSMUSP00000021306	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000031786	ENSMUSP00000053972	Bilateria	Bilateria	Singleton
ENSMUSG00000023118	ENSMUSP00000023882	Bilateria	Bilateria	Singleton
ENSMUSG00000020867	ENSMUSP00000042572	Bilateria	Bilateria	Singleton
ENSMUSG00000047694	ENSMUSP00000056039	Bilateria	Bilateria	Singleton
ENSMUSG00000028889	ENSMUSP00000099688	Bilateria	Bilateria	Singleton
ENSMUSG00000042211	ENSMUSP00000047541	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000059734	ENSMUSP00000074600	Bilateria	Bilateria	Singleton
ENSMUSG00000069763	ENSMUSP00000090464	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000039474	ENSMUSP00000048053	Bilateria	Bilateria	Singleton
ENSMUSG00000038102	ENSMUSP00000047562	Bilateria	Bilateria	Singleton
ENSMUSG00000022961	ENSMUSP00000109671	Bilateria	Bilateria	Singleton
ENSMUSG00000042050	ENSMUSP00000047334	Bilateria	Bilateria	Singleton
ENSMUSG00000031916	ENSMUSP00000093173	Bilateria	Bilateria	Singleton
ENSMUSG00000028967	ENSMUSP00000030811	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000012114	ENSMUSP00000012259	Bilateria	Bilateria	Singleton
ENSMUSG00000022422	ENSMUSP00000023059	Bilateria	Bilateria	Singleton
ENSMUSG00000027433	ENSMUSP00000028921	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000046916	ENSMUSP00000050430	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000030512	ENSMUSP00000117947	Bilateria	Bilateria	Singleton
ENSMUSG00000045210	ENSMUSP00000051248	Chordata	Chordata	Singleton
ENSMUSG00000021235	ENSMUSP00000105905	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000032018	ENSMUSP00000057354	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000061356	ENSMUSP00000078434	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000003458	ENSMUSP00000003550	Bilateria	Bilateria	Singleton
ENSMUSG00000021209	ENSMUSP00000021631	Bilateria	Bilateria	Singleton
ENSMUSG00000029234	ENSMUSP00000031144	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000016181	ENSMUSP00000082691	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000027502	ENSMUSP00000029005	Bilateria	Bilateria	Singleton
ENSMUSG00000029911	ENSMUSP00000031971	Bilateria	Bilateria	Singleton
ENSMUSG00000028069	ENSMUSP00000132699	Bilateria	Bilateria	Singleton
ENSMUSG00000005510	ENSMUSP00000005647	Bilateria	Bilateria	Singleton
ENSMUSG00000021598	ENSMUSP00000022089	Bilateria	Bilateria	Singleton
ENSMUSG00000008200	ENSMUSP00000013759	Chordata	Chordata	Singleton
ENSMUSG00000065979	ENSMUSP00000093992	Chordata	Chordata	Singleton
ENSMUSG00000028857	ENSMUSP00000101527	Bilateria	Bilateria	Singleton
ENSMUSG00000039391	ENSMUSP00000044087	Chordata	Chordata	Singleton
ENSMUSG00000029547	ENSMUSP00000072406	Bilateria	Bilateria	Singleton
ENSMUSG00000021192	ENSMUSP00000137305	Bilateria	Bilateria	Singleton
ENSMUSG00000029422	ENSMUSP00000138691	Bilateria	Bilateria	Singleton
ENSMUSG00000067367	ENSMUSP00000084791	Bilateria	Bilateria	Singleton
ENSMUSG00000020289	ENSMUSP00000020530	Bilateria	Bilateria	Singleton
ENSMUSG00000024999	ENSMUSP00000025963	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000025159	ENSMUSP00000130900	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000006675	ENSMUSP00000006853	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000022601	ENSMUSP00000056923	Bilateria	Bilateria	Singleton
ENSMUSG00000022960	ENSMUSP00000023682	Bilateria	Bilateria	Singleton
ENSMUSG00000031090	ENSMUSP00000033415	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000051730	ENSMUSP00000050907	Bilateria	Bilateria	Singleton
ENSMUSG00000021103	ENSMUSP00000021523	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000074238	ENSMUSP00000059669	Chordata	Chordata	Singleton
ENSMUSG00000005362	ENSMUSP00000061604	Bilateria	Bilateria	Singleton
ENSMUSG00000058486	ENSMUSP00000079974	Bilateria	Bilateria	Singleton
ENSMUSG00000029442	ENSMUSP00000113309	Chordata	Chordata	Singleton
ENSMUSG00000023068	ENSMUSP00000023830	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000051721	ENSMUSP00000082948	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000024081	ENSMUSP00000024885	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000006784	ENSMUSP00000090355	Bilateria	Bilateria	Singleton
ENSMUSG00000044033	ENSMUSP00000128736	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000063297	ENSMUSP00000080979	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000005682	ENSMUSP00000005825	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000031546	ENSMUSP00000033950	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000027881	ENSMUSP00000029480	Bilateria	Bilateria	Singleton
ENSMUSG00000029136	ENSMUSP00000031018	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000033157	ENSMUSP00000065282	Chordata	Chordata	Singleton
ENSMUSG00000004462	ENSMUSP00000004576	Chordata	Chordata	Singleton
ENSMUSG00000031007	ENSMUSP00000033313	Bilateria	Bilateria	Singleton
ENSMUSG00000020430	ENSMUSP00000020705	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000034602	ENSMUSP00000073462	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000027180	ENSMUSP00000028603	Chordata	Chordata	Singleton
ENSMUSG00000035572	ENSMUSP00000117082	Bilateria	Bilateria	Singleton
ENSMUSG00000044475	ENSMUSP00000052351	Bilateria	Bilateria	Singleton
ENSMUSG00000017718	ENSMUSP00000073102	Bilateria	Bilateria	Singleton
ENSMUSG00000028961	ENSMUSP00000081141	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000033596	ENSMUSP00000043780	Bilateria	Bilateria	Singleton
ENSMUSG00000019659	ENSMUSP00000019803	Bilateria	Bilateria	Singleton
ENSMUSG00000019762	ENSMUSP00000019896	Bilateria	Bilateria	Singleton
ENSMUSG00000026798	ENSMUSP00000028137	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000030556	ENSMUSP00000052177	Chordata	Chordata	Singleton
ENSMUSG00000024357	ENSMUSP00000025215	Bilateria	Bilateria	Singleton
ENSMUSG00000030726	ENSMUSP00000032969	Chordata	Chordata	Singleton
ENSMUSG00000073609	ENSMUSP00000095235	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000073792	ENSMUSP00000095574	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000033429	ENSMUSP00000047855	Bilateria	Bilateria	Singleton
ENSMUSG00000051256	ENSMUSP00000098631	Bilateria	Bilateria	Singleton
ENSMUSG00000078919	ENSMUSP00000118776	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000093752	ENSMUSP00000139070	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000040302	ENSMUSP00000040952	Bilateria	Bilateria	Singleton
ENSMUSG00000030842	ENSMUSP00000033131	Bilateria	Bilateria	Singleton
ENSMUSG00000020628	ENSMUSP00000020954	Bilateria	Bilateria	Singleton
ENSMUSG00000021273	ENSMUSP00000055313	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000048040	ENSMUSP00000051250	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000048355	ENSMUSP00000062660	FungiMetazoa	Mus.musculus	Duplicate
ENSMUSG00000015880	ENSMUSP00000112871	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000038383	ENSMUSP00000076816	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000031262	ENSMUSP00000079851	Chordata	Chordata	Singleton
ENSMUSG00000022018	ENSMUSP00000022595	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000037818	ENSMUSP00000103712	Bilateria	Bilateria	Singleton
ENSMUSG00000030177	ENSMUSP00000032283	Chordata	Chordata	Singleton
ENSMUSG00000031578	ENSMUSP00000033983	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000048782	ENSMUSP00000129505	Bilateria	Bilateria	Singleton
ENSMUSG00000040463	ENSMUSP00000044827	Chordata	Chordata	Singleton
ENSMUSG00000033174	ENSMUSP00000127374	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000029048	ENSMUSP00000030914	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000014867	ENSMUSP00000015011	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000033439	ENSMUSP00000047320	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000024528	ENSMUSP00000025406	Chordata	Chordata	Singleton
ENSMUSG00000038070	ENSMUSP00000130491	Chordata	Chordata	Singleton
ENSMUSG00000028334	ENSMUSP00000030018	Bilateria	Bilateria	Singleton
ENSMUSG00000025646	ENSMUSP00000044831	Chordata	Chordata	Singleton
ENSMUSG00000039841	ENSMUSP00000110975	Bilateria	Bilateria	Singleton
ENSMUSG00000022749	ENSMUSP00000023431	Bilateria	Bilateria	Singleton
ENSMUSG00000020657	ENSMUSP00000020986	Chordata	Chordata	Singleton
ENSMUSG00000027163	ENSMUSP00000028584	Chordata	Chordata	Singleton
ENSMUSG00000026761	ENSMUSP00000028098	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000056197	ENSMUSP00000068770	Bilateria	Murinae	Duplicate
ENSMUSG00000005078	ENSMUSP00000061370	Bilateria	Murinae	Duplicate
ENSMUSG00000028917	ENSMUSP00000081221	Bilateria	Bilateria	Singleton
ENSMUSG00000041815	ENSMUSP00000054548	Chordata	Chordata	Singleton
ENSMUSG00000030314	ENSMUSP00000133215	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000020462	ENSMUSP00000020754	Bilateria	Bilateria	Singleton
ENSMUSG00000027550	ENSMUSP00000126560	Chordata	Chordata	Singleton
ENSMUSG00000001348	ENSMUSP00000127128	Bilateria	Bilateria	Singleton
ENSMUSG00000003435	ENSMUSP00000003527	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000034371	ENSMUSP00000044556	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000024666	ENSMUSP00000025568	Bilateria	Bilateria	Singleton
ENSMUSG00000027080	ENSMUSP00000099705	Bilateria	Bilateria	Singleton
ENSMUSG00000005899	ENSMUSP00000006053	Bilateria	Bilateria	Singleton
ENSMUSG00000033952	ENSMUSP00000059159	Bilateria	Bilateria	Singleton
ENSMUSG00000061273	ENSMUSP00000051621	Bilateria	Murinae	Duplicate
ENSMUSG00000048497	ENSMUSP00000128669	Bilateria	Murinae	Duplicate
ENSMUSG00000051435	ENSMUSP00000101406	Chordata	Chordata	Singleton
ENSMUSG00000011254	ENSMUSP00000011398	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000028636	ENSMUSP00000030385	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000025766	ENSMUSP00000119049	Bilateria	Bilateria	Singleton
ENSMUSG00000043987	ENSMUSP00000114053	Bilateria	Bilateria	Singleton
ENSMUSG00000025962	ENSMUSP00000027103	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000015890	ENSMUSP00000016034	Bilateria	Bilateria	Singleton
ENSMUSG00000035704	ENSMUSP00000095901	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000022429	ENSMUSP00000023065	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000025731	ENSMUSP00000026827	Bilateria	Bilateria	Singleton
ENSMUSG00000006463	ENSMUSP00000006632	Bilateria	Bilateria	Singleton
ENSMUSG00000031931	ENSMUSP00000034406	Bilateria	Bilateria	Singleton
ENSMUSG00000098650	ENSMUSP00000125609	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000051355	ENSMUSP00000124719	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000028248	ENSMUSP00000029911	Bilateria	Bilateria	Singleton
ENSMUSG00000030745	ENSMUSP00000033000	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000062762	ENSMUSP00000132270	Bilateria	Bilateria	Singleton
ENSMUSG00000002835	ENSMUSP00000002914	Bilateria	Bilateria	Singleton
ENSMUSG00000033931	ENSMUSP00000048450	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000025782	ENSMUSP00000026888	Bilateria	Bilateria	Singleton
ENSMUSG00000042055	ENSMUSP00000081567	Bilateria	Bilateria	Singleton
ENSMUSG00000027222	ENSMUSP00000028650	Bilateria	Bilateria	Singleton
ENSMUSG00000041879	ENSMUSP00000036093	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000042498	ENSMUSP00000108653	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000029145	ENSMUSP00000110250	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000038550	ENSMUSP00000124943	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000020669	ENSMUSP00000020997	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000038324	ENSMUSP00000037574	Chordata	Chordata	Singleton
ENSMUSG00000026577	ENSMUSP00000027866	Bilateria	Bilateria	Singleton
ENSMUSG00000038046	ENSMUSP00000042882	Bilateria	Bilateria	Singleton
ENSMUSG00000021917	ENSMUSP00000124428	Bilateria	Bilateria	Singleton
ENSMUSG00000000295	ENSMUSP00000000304	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000018995	ENSMUSP00000044937	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000016757	ENSMUSP00000016901	Bilateria	Bilateria	Singleton
ENSMUSG00000024259	ENSMUSP00000053325	Bilateria	Bilateria	Singleton
ENSMUSG00000025410	ENSMUSP00000026479	Bilateria	Bilateria	Singleton
ENSMUSG00000032898	ENSMUSP00000035506	Chordata	Chordata	Singleton
ENSMUSG00000012705	ENSMUSP00000133024	Sarcopterygii	Theria	Duplicate
ENSMUSG00000022650	ENSMUSP00000023328	Sarcopterygii	Murinae	Duplicate
ENSMUSG00000022651	ENSMUSP00000070238	Sarcopterygii	Murinae	Duplicate
ENSMUSG00000061100	ENSMUSP00000023329	Sarcopterygii	Murinae	Duplicate
ENSMUSG00000050132	ENSMUSP00000103922	Bilateria	Bilateria	Singleton
ENSMUSG00000026816	ENSMUSP00000028157	Bilateria	Bilateria	Singleton
ENSMUSG00000053565	ENSMUSP00000066038	Bilateria	Bilateria	Singleton
ENSMUSG00000044968	ENSMUSP00000110872	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000027778	ENSMUSP00000103442	Bilateria	Bilateria	Singleton
ENSMUSG00000091471	ENSMUSP00000126763	Bilateria	Mus.musculus	Duplicate
ENSMUSG00000025204	ENSMUSP00000026222	Bilateria	Mus.musculus	Duplicate
ENSMUSG00000036275	ENSMUSP00000048441	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000017146	ENSMUSP00000017290	Chordata	Chordata	Singleton
ENSMUSG00000021276	ENSMUSP00000035245	Chordata	Chordata	Singleton
ENSMUSG00000027613	ENSMUSP00000029142	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000028576	ENSMUSP00000030311	Bilateria	Bilateria	Singleton
ENSMUSG00000033031	ENSMUSP00000044714	Bilateria	Bilateria	Singleton
ENSMUSG00000070883	ENSMUSP00000092548	Chordata	Chordata	Singleton
ENSMUSG00000038286	ENSMUSP00000046168	Bilateria	Bilateria	Singleton
ENSMUSG00000036339	ENSMUSP00000107364	Chordata	Chordata	Singleton
ENSMUSG00000048776	ENSMUSP00000051433	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000010911	ENSMUSP00000011055	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000027378	ENSMUSP00000028857	Bilateria	Bilateria	Singleton
ENSMUSG00000037259	ENSMUSP00000080643	Chordata	Chordata	Singleton
ENSMUSG00000069237	ENSMUSP00000097144	Bilateria	Bilateria	Singleton
ENSMUSG00000016510	ENSMUSP00000063398	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000042709	ENSMUSP00000104361	Bilateria	Bilateria	Singleton
ENSMUSG00000069910	ENSMUSP00000090882	Chordata	Chordata	Singleton
ENSMUSG00000042029	ENSMUSP00000081889	Bilateria	Bilateria	Singleton
ENSMUSG00000063808	ENSMUSP00000078632	Bilateria	Bilateria	Singleton
ENSMUSG00000027076	ENSMUSP00000028470	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000026096	ENSMUSP00000110128	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000024072	ENSMUSP00000024873	Bilateria	Bilateria	Singleton
ENSMUSG00000033427	ENSMUSP00000049342	Bilateria	Bilateria	Singleton
ENSMUSG00000049106	ENSMUSP00000052755	Bilateria	Bilateria	Singleton
ENSMUSG00000025545	ENSMUSP00000026625	Bilateria	Bilateria	Singleton
ENSMUSG00000000594	ENSMUSP00000000608	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000040018	ENSMUSP00000041820	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000027933	ENSMUSP00000029542	Bilateria	Bilateria	Singleton
ENSMUSG00000044715	ENSMUSP00000057939	Bilateria	Bilateria	Singleton
ENSMUSG00000020454	ENSMUSP00000136768	Chordata	Chordata	Singleton
ENSMUSG00000029840	ENSMUSP00000031866	Bilateria	Bilateria	Singleton
ENSMUSG00000031971	ENSMUSP00000113319	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000019578	ENSMUSP00000019722	Bilateria	Bilateria	Singleton
ENSMUSG00000031755	ENSMUSP00000034206	Bilateria	Bilateria	Singleton
ENSMUSG00000006392	ENSMUSP00000019229	Bilateria	Bilateria	Singleton
ENSMUSG00000024603	ENSMUSP00000025505	Bilateria	Bilateria	Singleton
ENSMUSG00000033703	ENSMUSP00000039271	Bilateria	Bilateria	Singleton
ENSMUSG00000027642	ENSMUSP00000112081	Bilateria	Bilateria	Singleton
ENSMUSG00000034940	ENSMUSP00000090510	Bilateria	Bilateria	Singleton
ENSMUSG00000068921	ENSMUSP00000088456	Bilateria	Bilateria	Singleton
ENSMUSG00000052488	ENSMUSP00000078469	Bilateria	Bilateria	Singleton
ENSMUSG00000001445	ENSMUSP00000001485	Bilateria	Bilateria	Singleton
ENSMUSG00000060181	ENSMUSP00000078050	Chordata	Chordata	Singleton
ENSMUSG00000028447	ENSMUSP00000030158	Chordata	Chordata	Singleton
ENSMUSG00000022898	ENSMUSP00000023615	Bilateria	Bilateria	Singleton
ENSMUSG00000018733	ENSMUSP00000018877	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000041733	ENSMUSP00000048001	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000001366	ENSMUSP00000001402	Bilateria	Bilateria	Singleton
ENSMUSG00000061540	ENSMUSP00000074810	Amniota	Mus.musculus	Duplicate
ENSMUSG00000039196	ENSMUSP00000030044	Amniota	Mus.musculus	Duplicate
ENSMUSG00000028359	ENSMUSP00000006687	Amniota	Mus.musculus	Duplicate
ENSMUSG00000002031	ENSMUSP00000002099	Bilateria	Bilateria	Singleton
ENSMUSG00000027809	ENSMUSP00000029386	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000003166	ENSMUSP00000012152	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000092470	ENSMUSP00000115071	Euteleostomi	Mus.musculus	Duplicate
ENSMUSG00000020974	ENSMUSP00000021359	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000004233	ENSMUSP00000004343	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000024645	ENSMUSP00000025547	Bilateria	Bilateria	Singleton
ENSMUSG00000045980	ENSMUSP00000056805	Bilateria	Bilateria	Singleton
ENSMUSG00000030876	ENSMUSP00000033163	Bilateria	Bilateria	Singleton
ENSMUSG00000059834	ENSMUSP00000026866	Chordata	Chordata	Singleton
ENSMUSG00000024369	ENSMUSP00000094956	Bilateria	Bilateria	Singleton
ENSMUSG00000032112	ENSMUSP00000034623	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000055943	ENSMUSP00000068610	Bilateria	Bilateria	Singleton
ENSMUSG00000035236	ENSMUSP00000037194	Bilateria	Bilateria	Singleton
ENSMUSG00000005374	ENSMUSP00000115011	Bilateria	Bilateria	Singleton
ENSMUSG00000041143	ENSMUSP00000059320	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000035297	ENSMUSP00000048416	Bilateria	Bilateria	Singleton
ENSMUSG00000000561	ENSMUSP00000010278	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000032604	ENSMUSP00000006838	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000042233	ENSMUSP00000131899	Chordata	Sarcopterygii	Duplicate
ENSMUSG00000078490	ENSMUSP00000122355	Chordata	Sarcopterygii	Duplicate
ENSMUSG00000040843	ENSMUSP00000037514	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000022680	ENSMUSP00000111471	Bilateria	Bilateria	Singleton
ENSMUSG00000015747	ENSMUSP00000015891	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000068117	ENSMUSP00000086582	Euteleostomi	Euteleostomi	Singleton
ENSMUSG00000005907	ENSMUSP00000006061	FungiMetazoa	FungiMetazoa	Singleton
ENSMUSG00000046096	ENSMUSP00000055934	Bilateria	Bilateria	Singleton
ENSMUSG00000025209	ENSMUSP00000026227	Bilateria	Bilateria	Singleton
ENSMUSG00000029507	ENSMUSP00000083844	FungiMetazoa	FungiMetazoa	Singleton
